log_id,session_id,timestamp,action_type,element_id,duration_sec,error_flag,decision_made
9328,1095,2025-01-01 00:18:36,drill_down,KPI_costs,2.504507508372599,0,0
9329,79,2025-01-01 00:02:13,filter,chart_trend,7.962665106484977,0,1
9330,169,2025-01-01 00:20:27,click,chart_trend,4.9531503014041895,0,1
9331,810,2025-01-01 00:47:46,click,KPI_costs,9.418150783563034,1,0
9332,983,2025-01-01 00:31:11,click,chart_trend,1.7232557053746285,0,0
9333,180,2025-01-01 00:51:49,drill_down,chart_trend,7.0451902958465435,1,0
9334,260,2025-01-01 00:16:57,filter,KPI_sales,4.841675398978098,0,0
9335,1029,2025-01-01 00:41:44,drill_down,KPI_costs,7.079522383924964,0,0
9336,297,2025-01-01 00:31:21,filter,KPI_costs,17.096130416072075,0,0
9337,620,2025-01-01 00:07:17,drill_down,table_details,6.099229577851796,0,0
9338,855,2025-01-01 00:11:19,click,table_details,10.805432409226796,0,0
9339,360,2025-01-01 00:44:54,drill_down,KPI_sales,10.90324605741042,0,1
9340,117,2025-01-01 00:44:29,drill_down,KPI_sales,8.679275378837268,0,1
9341,357,2025-01-01 00:20:47,click,KPI_sales,5.284026932606874,0,1
9342,957,2025-01-01 00:19:51,click,chart_trend,1.0,0,1
9343,439,2025-01-01 00:18:50,hover,KPI_sales,1.0332037388397302,0,0
9344,1139,2025-01-01 00:23:23,click,table_details,6.2663683618911525,0,0
9345,522,2025-01-01 00:34:31,drill_down,KPI_sales,1.0,1,0
9346,199,2025-01-01 00:25:34,drill_down,table_details,1.0,0,0
9347,1074,2025-01-01 00:47:36,click,table_details,1.078542650261975,0,0
9348,1166,2025-01-01 00:22:10,drill_down,KPI_sales,2.1235839096558657,1,1
9349,670,2025-01-01 00:15:34,filter,KPI_sales,63.185308569459956,0,1
9350,1054,2025-01-01 00:23:01,click,chart_trend,1.0256516546431287,0,1
9351,1106,2025-01-01 00:06:09,drill_down,KPI_costs,2.530858277657129,0,0
9352,31,2025-01-01 00:16:36,drill_down,KPI_sales,9.187360870614745,0,1
9353,1008,2025-01-01 00:36:58,filter,table_details,9.032662969585463,0,1
9354,333,2025-01-01 00:26:44,drill_down,table_details,16.621475305904617,0,0
9355,660,2025-01-01 00:37:49,click,KPI_sales,7.546651560226536,0,1
9356,177,2025-01-01 00:41:30,drill_down,KPI_costs,2.471862114351664,0,0
9357,370,2025-01-01 00:19:36,click,KPI_costs,2.1872566055759792,0,1
9358,547,2025-01-01 00:48:29,click,KPI_sales,14.171001599373238,0,0
9359,535,2025-01-01 00:06:15,filter,KPI_sales,1.0,0,0
9360,1130,2025-01-01 00:38:48,click,KPI_costs,5.244780678388968,0,1
9361,97,2025-01-01 00:46:00,click,table_details,5.275016361243491,0,1
9362,230,2025-01-01 00:54:50,drill_down,KPI_sales,10.746154359528182,0,0
9363,227,2025-01-01 00:32:23,hover,chart_trend,43.21949376606047,0,0
9364,371,2025-01-01 00:15:57,click,KPI_sales,5.485946642695715,0,0
9365,1124,2025-01-01 00:13:30,filter,KPI_sales,11.94781261190273,0,1
9366,55,2025-01-01 00:13:46,click,chart_trend,15.258643171090373,0,1
9367,424,2025-01-01 00:30:45,drill_down,KPI_costs,1.0,0,0
9368,315,2025-01-01 00:42:13,filter,KPI_costs,8.07933426737821,0,0
9369,1152,2025-01-01 00:25:33,filter,KPI_costs,17.258951471039854,1,0
9370,32,2025-01-01 00:05:34,filter,KPI_sales,10.196397169211822,0,1
9371,93,2025-01-01 00:46:29,click,KPI_costs,11.879234912021905,0,1
9372,519,2025-01-01 00:06:49,click,chart_trend,13.325533256367628,0,0
9373,853,2025-01-01 00:00:53,filter,chart_trend,1.0,0,0
9374,752,2025-01-01 00:11:40,hover,KPI_sales,21.145073259375142,0,1
9375,1130,2025-01-01 00:29:17,drill_down,KPI_costs,18.935309750117145,0,0
9376,416,2025-01-01 00:18:18,drill_down,KPI_costs,7.356401516871225,0,1
9377,557,2025-01-01 00:39:56,click,chart_trend,3.4318319286214054,0,0
9378,366,2025-01-01 00:16:14,hover,KPI_costs,3.6836788449871083,0,1
9379,599,2025-01-01 00:06:32,drill_down,chart_trend,6.13002645313267,0,0
9380,331,2025-01-01 00:09:13,click,KPI_sales,2.7586999628520026,0,1
9381,689,2025-01-01 00:53:48,drill_down,chart_trend,6.678664062945996,0,1
9382,11,2025-01-01 00:48:14,drill_down,KPI_costs,7.6967938140469565,0,1
9383,818,2025-01-01 00:35:28,drill_down,chart_trend,10.429813701553933,0,1
9384,419,2025-01-01 00:54:39,drill_down,KPI_costs,1.0,1,1
9385,1146,2025-01-01 00:13:45,drill_down,table_details,1.0,0,0
9386,911,2025-01-01 00:52:37,hover,KPI_sales,20.460942494760666,0,1
9387,348,2025-01-01 00:12:23,click,table_details,10.916423377917473,0,0
9388,958,2025-01-01 00:24:30,hover,chart_trend,3.3485417439829335,0,1
9389,412,2025-01-01 00:37:04,drill_down,table_details,1.0,0,0
9390,153,2025-01-01 00:42:38,filter,KPI_sales,7.520023123343359,0,0
9391,92,2025-01-01 00:02:18,click,KPI_sales,2.291067350948695,0,0
9392,331,2025-01-01 00:52:53,filter,chart_trend,1.0,0,0
9393,955,2025-01-01 00:42:00,drill_down,table_details,11.253966137032622,0,0
9394,970,2025-01-01 00:30:45,filter,chart_trend,30.064201430149875,0,0
9395,554,2025-01-01 00:09:01,click,chart_trend,10.99979963807418,0,1
9396,930,2025-01-01 00:37:21,filter,KPI_sales,1.0,1,0
9397,194,2025-01-01 00:30:56,hover,chart_trend,3.667655264763617,0,1
9398,530,2025-01-01 00:42:13,drill_down,KPI_costs,2.2824858705076467,1,0
9399,845,2025-01-01 00:22:17,click,KPI_costs,3.7474944890974395,0,1
9400,639,2025-01-01 00:28:40,filter,KPI_costs,6.523658817448827,0,0
9401,478,2025-01-01 00:47:32,hover,KPI_costs,8.059538805054832,1,0
9402,480,2025-01-01 00:38:14,click,KPI_sales,2.9476362314527025,0,0
9403,288,2025-01-01 00:44:37,click,KPI_sales,8.973183864743675,0,1
9404,698,2025-01-01 00:41:25,drill_down,table_details,9.224412606897564,0,1
9405,695,2025-01-01 00:01:12,filter,KPI_sales,39.785674238753714,0,0
9406,540,2025-01-01 00:52:20,click,KPI_costs,5.24815502666003,0,0
9407,330,2025-01-01 00:46:41,hover,KPI_sales,3.188859548037877,0,0
9408,470,2025-01-01 00:53:43,filter,KPI_sales,15.607211553093894,0,1
9409,849,2025-01-01 00:47:58,filter,KPI_costs,1.473185444806131,0,0
9410,534,2025-01-01 00:35:41,filter,chart_trend,4.737085078068682,0,0
9411,467,2025-01-01 00:07:14,drill_down,KPI_sales,7.8795808960814515,0,0
9412,977,2025-01-01 00:30:06,filter,KPI_sales,1.2297331579097852,0,0
9413,420,2025-01-01 00:34:05,drill_down,table_details,1.0,1,0
9414,1146,2025-01-01 00:58:22,filter,chart_trend,4.048803253189493,0,0
9415,762,2025-01-01 00:07:36,filter,KPI_sales,3.4449393652463716,0,0
9416,1006,2025-01-01 00:58:21,drill_down,KPI_costs,10.931480499285653,1,1
9417,891,2025-01-01 00:37:56,drill_down,chart_trend,6.093833809529586,0,0
9418,308,2025-01-01 00:34:37,drill_down,KPI_sales,1.0,0,1
9419,924,2025-01-01 00:27:28,click,KPI_sales,20.118523176104524,0,0
9420,334,2025-01-01 00:05:34,click,table_details,15.777411246181153,0,0
9421,954,2025-01-01 00:10:59,drill_down,table_details,1.0,0,0
9422,1022,2025-01-01 00:09:28,click,KPI_sales,2.3539373714611793,0,0
9423,789,2025-01-01 00:02:56,click,table_details,7.821658326773531,0,1
9424,832,2025-01-01 00:47:51,filter,table_details,1.5917874894709179,0,0
9425,844,2025-01-01 00:43:35,drill_down,KPI_sales,29.14276233547723,0,1
9426,250,2025-01-01 00:40:56,drill_down,KPI_costs,4.36754829797689,0,0
9427,1119,2025-01-01 00:12:56,filter,table_details,9.754398001102297,0,0
9428,184,2025-01-01 00:21:00,hover,chart_trend,5.726715453392092,0,1
9429,799,2025-01-01 00:21:41,drill_down,table_details,2.949000643738094,0,1
9430,186,2025-01-01 00:01:16,filter,KPI_costs,9.550342031757719,1,0
9431,1093,2025-01-01 00:15:32,click,KPI_costs,5.160639623282313,0,1
9432,838,2025-01-01 00:10:35,filter,KPI_sales,8.08039949746046,0,0
9433,627,2025-01-01 00:43:07,drill_down,KPI_sales,3.994872249681196,0,1
9434,859,2025-01-01 00:27:57,click,KPI_sales,47.46853365405141,0,1
9435,8,2025-01-01 00:53:49,filter,chart_trend,1.8514662785377833,1,1
9436,783,2025-01-01 00:19:50,hover,KPI_costs,1.6179916640240095,1,0
9437,775,2025-01-01 00:54:16,click,KPI_costs,1.0,0,0
9438,1007,2025-01-01 00:23:32,click,KPI_costs,16.354972339276195,0,0
9439,677,2025-01-01 00:00:11,drill_down,chart_trend,1.3675189078187537,0,0
9440,1107,2025-01-01 00:36:56,click,table_details,2.265464294372486,0,1
9441,211,2025-01-01 00:13:50,filter,table_details,1.8489736524516813,0,1
9442,490,2025-01-01 00:24:09,click,KPI_sales,30.997099576248406,0,0
9443,639,2025-01-01 00:07:28,drill_down,table_details,15.341453666959303,0,0
9444,191,2025-01-01 00:59:25,click,KPI_sales,11.061604850996096,0,0
9445,671,2025-01-01 00:41:36,click,chart_trend,3.929632175773455,0,1
9446,843,2025-01-01 00:52:57,click,chart_trend,1.0,0,1
9447,335,2025-01-01 00:29:49,click,table_details,27.499320565826903,0,1
9448,1111,2025-01-01 00:07:06,filter,KPI_sales,1.8183199518062374,0,0
9449,579,2025-01-01 00:50:03,click,table_details,1.0,0,0
9450,62,2025-01-01 00:15:15,filter,table_details,3.8279523778895337,0,0
9451,387,2025-01-01 00:52:49,click,table_details,2.613656939904306,0,0
9452,1170,2025-01-01 00:10:30,drill_down,KPI_costs,23.06815010067808,0,0
9453,153,2025-01-01 00:03:45,hover,KPI_sales,1.0,0,1
9454,619,2025-01-01 00:07:26,click,chart_trend,30.847125406426997,0,0
9455,698,2025-01-01 00:31:50,filter,chart_trend,7.068987264802243,0,0
9456,178,2025-01-01 00:24:59,filter,table_details,2.851421341191714,0,1
9457,847,2025-01-01 00:37:30,drill_down,KPI_sales,16.206939597000705,0,1
9458,487,2025-01-01 00:50:15,hover,table_details,4.3177817098217774,0,1
9459,500,2025-01-01 00:11:14,drill_down,table_details,6.084342500582886,0,1
9460,541,2025-01-01 00:22:00,click,table_details,1.231620300753126,0,1
9461,13,2025-01-01 00:44:41,drill_down,KPI_costs,16.98322463963596,0,0
9462,151,2025-01-01 00:34:23,filter,chart_trend,16.848827735816936,0,0
9463,1074,2025-01-01 00:23:21,click,chart_trend,11.1436315237571,0,1
9464,991,2025-01-01 00:56:47,click,table_details,10.357111533483689,0,1
9465,644,2025-01-01 00:44:25,drill_down,chart_trend,1.7875205450880296,0,1
9466,372,2025-01-01 00:17:23,drill_down,KPI_sales,4.6769009886035064,0,0
9467,1137,2025-01-01 00:41:27,drill_down,KPI_sales,1.0,0,0
9468,252,2025-01-01 00:21:07,filter,chart_trend,7.161895365998777,0,1
9469,53,2025-01-01 00:21:07,hover,table_details,1.8973699794821142,0,1
9470,1154,2025-01-01 00:50:18,drill_down,table_details,2.8366085979273454,0,0
9471,193,2025-01-01 00:06:31,filter,KPI_sales,13.52674806088474,0,1
9472,591,2025-01-01 00:12:03,drill_down,KPI_costs,33.6593801826353,0,1
9473,1081,2025-01-01 00:46:23,click,KPI_sales,3.821289740532133,0,0
9474,97,2025-01-01 00:31:28,click,chart_trend,12.652238207059337,0,0
9475,198,2025-01-01 00:21:25,hover,table_details,1.1324985201588547,0,1
9476,147,2025-01-01 00:37:47,hover,KPI_costs,6.021162821644599,0,1
9477,723,2025-01-01 00:17:11,drill_down,KPI_sales,6.409777762636008,0,0
9478,684,2025-01-01 00:41:33,click,chart_trend,17.52948172652763,0,0
9479,1036,2025-01-01 00:00:13,filter,chart_trend,2.2101738199037153,0,0
9480,333,2025-01-01 00:40:34,filter,table_details,1.0,0,0
9481,512,2025-01-01 00:10:41,click,table_details,3.4447441114924557,0,1
9482,172,2025-01-01 00:17:25,filter,KPI_costs,10.969869165003523,0,0
9483,1190,2025-01-01 00:03:44,filter,table_details,1.0,0,1
9484,1194,2025-01-01 00:38:02,click,KPI_sales,1.263597317260689,0,1
9485,564,2025-01-01 00:56:52,hover,KPI_sales,1.0,0,1
9486,512,2025-01-01 00:50:47,filter,table_details,5.4885766610274445,0,0
9487,1144,2025-01-01 00:45:58,filter,table_details,13.94332788634306,0,0
9488,105,2025-01-01 00:19:17,filter,KPI_sales,2.479435866333627,0,1
9489,674,2025-01-01 00:54:09,drill_down,KPI_sales,1.0,0,0
9490,807,2025-01-01 00:25:43,filter,KPI_costs,1.5533881037613,0,1
9491,1065,2025-01-01 00:13:11,filter,chart_trend,1.0,0,1
9492,889,2025-01-01 00:26:02,click,chart_trend,6.449822431779577,0,1
9493,876,2025-01-01 00:07:16,filter,chart_trend,5.547339771334205,0,0
9494,677,2025-01-01 00:17:54,click,KPI_sales,2.2488468680863716,0,1
9495,321,2025-01-01 00:32:27,filter,KPI_sales,14.774332768480035,1,1
9496,335,2025-01-01 00:58:34,click,KPI_sales,4.232375670338375,0,0
9497,1184,2025-01-01 00:33:59,drill_down,KPI_sales,27.80979112374659,0,0
9498,264,2025-01-01 00:09:40,filter,chart_trend,2.1236410200397344,0,0
9499,865,2025-01-01 00:33:22,filter,chart_trend,7.794493446447611,0,1
9500,352,2025-01-01 00:55:52,click,KPI_costs,12.697881796833752,0,0
9501,676,2025-01-01 00:51:55,filter,KPI_costs,1.676711001204697,0,0
9502,919,2025-01-01 00:11:26,drill_down,KPI_sales,12.610356648006439,0,1
9503,5,2025-01-01 00:06:04,click,KPI_costs,17.25325221747656,0,0
9504,34,2025-01-01 00:04:28,click,chart_trend,8.8142833818986,0,0
9505,1169,2025-01-01 00:28:36,click,chart_trend,18.101524398974103,0,1
9506,351,2025-01-01 00:56:04,click,chart_trend,3.986824821581439,0,0
9507,583,2025-01-01 00:54:25,drill_down,chart_trend,4.110097407601107,0,0
9508,465,2025-01-01 00:23:14,drill_down,table_details,1.0,0,1
9509,348,2025-01-01 00:26:15,click,KPI_sales,12.83485024493121,0,1
9510,125,2025-01-01 00:01:17,hover,KPI_sales,1.0,0,1
9511,357,2025-01-01 00:03:08,click,table_details,2.4508741123204225,0,1
9512,527,2025-01-01 00:27:10,click,KPI_costs,7.745694482009528,0,1
9513,498,2025-01-01 00:57:41,filter,KPI_sales,7.485554320688452,0,1
9514,1177,2025-01-01 00:51:36,click,KPI_costs,5.238708909506475,0,0
9515,53,2025-01-01 00:22:05,click,chart_trend,7.691559989284644,0,0
9516,149,2025-01-01 00:45:18,click,KPI_costs,3.1118242638603477,0,0
9517,503,2025-01-01 00:40:05,drill_down,KPI_sales,1.8222272806206234,0,0
9518,870,2025-01-01 00:15:58,click,KPI_sales,2.773551654358069,0,0
9519,219,2025-01-01 00:52:45,click,chart_trend,2.275456560646941,0,0
9520,452,2025-01-01 00:39:43,drill_down,KPI_sales,4.484721511887247,0,0
9521,83,2025-01-01 00:53:55,drill_down,chart_trend,11.35948131738678,0,0
9522,738,2025-01-01 00:15:02,filter,KPI_sales,3.14646972293233,0,1
9523,527,2025-01-01 00:05:40,click,chart_trend,3.5179065475118545,0,0
9524,404,2025-01-01 00:48:01,click,KPI_costs,9.563694412091372,0,1
9525,290,2025-01-01 00:43:34,click,KPI_costs,19.55972915258495,0,0
9526,420,2025-01-01 00:35:19,filter,table_details,2.412128316028806,0,0
9527,339,2025-01-01 00:17:45,filter,chart_trend,10.64379446940752,0,0
9528,777,2025-01-01 00:06:50,filter,KPI_costs,7.8215273140496615,0,0
9529,711,2025-01-01 00:14:57,drill_down,table_details,5.892628585298792,0,0
9530,987,2025-01-01 00:48:05,click,KPI_sales,1.0,1,1
9531,959,2025-01-01 00:10:43,drill_down,chart_trend,3.8338830967443482,0,1
9532,686,2025-01-01 00:00:20,filter,KPI_costs,1.8391139406303327,0,0
9533,1060,2025-01-01 00:51:12,click,KPI_costs,1.2082973953594713,0,0
9534,373,2025-01-01 00:11:17,drill_down,table_details,2.5782370990514085,0,1
9535,994,2025-01-01 00:18:19,click,table_details,8.468644146268733,0,0
9536,531,2025-01-01 00:44:10,click,table_details,6.18543552643537,0,0
9537,924,2025-01-01 00:57:49,hover,KPI_sales,4.595018593457013,1,0
9538,23,2025-01-01 00:01:27,drill_down,KPI_costs,1.2538365563011309,0,0
9539,104,2025-01-01 00:26:57,drill_down,table_details,12.05093150049005,0,1
9540,241,2025-01-01 00:34:24,click,KPI_costs,5.248680091556852,0,0
9541,1005,2025-01-01 00:56:40,filter,chart_trend,8.289691395742743,0,0
9542,903,2025-01-01 00:49:50,click,KPI_sales,1.0,0,0
9543,1166,2025-01-01 00:54:41,click,KPI_costs,17.8269324654217,0,0
9544,814,2025-01-01 00:47:51,click,chart_trend,5.838537086089609,0,0
9545,655,2025-01-01 00:40:30,filter,KPI_costs,3.4394156874966435,0,0
9546,783,2025-01-01 00:26:28,drill_down,chart_trend,14.031898587707566,1,0
9547,307,2025-01-01 00:44:47,drill_down,KPI_sales,13.359700902807942,0,0
9548,8,2025-01-01 00:19:29,drill_down,KPI_sales,1.9881488884434684,0,1
9549,1093,2025-01-01 00:41:40,click,KPI_sales,3.7102532252969773,0,0
9550,575,2025-01-01 00:47:43,drill_down,KPI_costs,7.442394397384393,0,0
9551,1092,2025-01-01 00:23:36,hover,KPI_costs,52.500015712710955,0,1
9552,912,2025-01-01 00:05:09,drill_down,chart_trend,12.351018414123603,0,0
9553,518,2025-01-01 00:49:38,click,KPI_sales,1.0,0,1
9554,1143,2025-01-01 00:08:11,drill_down,KPI_sales,10.66156066449221,0,1
9555,1055,2025-01-01 00:12:39,drill_down,chart_trend,5.397203647528343,0,1
9556,483,2025-01-01 00:58:21,click,chart_trend,1.0,0,0
9557,207,2025-01-01 00:00:00,click,table_details,4.824121914262524,0,0
9558,669,2025-01-01 00:34:48,click,KPI_costs,3.1727455489239405,0,0
9559,579,2025-01-01 00:11:11,drill_down,KPI_sales,1.0,0,0
9560,387,2025-01-01 00:03:31,click,KPI_costs,6.0954648880287134,0,0
9561,412,2025-01-01 00:22:36,filter,chart_trend,22.735763032783662,0,0
9562,891,2025-01-01 00:58:37,hover,KPI_sales,16.61516495510732,1,1
9563,906,2025-01-01 00:32:45,drill_down,chart_trend,6.576787443269538,0,1
9564,963,2025-01-01 00:05:03,filter,chart_trend,1.8518683298042082,1,0
9565,965,2025-01-01 00:11:30,drill_down,table_details,1.0,0,0
9566,140,2025-01-01 00:29:41,filter,table_details,9.210950603882361,0,1
9567,300,2025-01-01 00:30:33,drill_down,KPI_sales,3.979969526117413,1,0
9568,1037,2025-01-01 00:53:45,drill_down,KPI_costs,5.9035126776284725,0,0
9569,664,2025-01-01 00:10:15,drill_down,table_details,12.022083599898503,0,0
9570,825,2025-01-01 00:08:42,click,chart_trend,7.3827365559393785,0,1
9571,400,2025-01-01 00:34:32,click,chart_trend,1.0,0,0
9572,992,2025-01-01 00:13:27,drill_down,chart_trend,34.169853913807394,0,1
9573,1133,2025-01-01 00:00:24,drill_down,KPI_costs,1.2432532060269355,0,1
9574,149,2025-01-01 00:44:03,filter,KPI_costs,31.331452465846613,0,0
9575,307,2025-01-01 00:52:57,drill_down,KPI_costs,5.669177052194856,0,0
9576,1084,2025-01-01 00:29:36,click,KPI_sales,14.604026466038839,0,0
9577,435,2025-01-01 00:53:10,click,KPI_costs,1.0587796538796577,0,0
9578,21,2025-01-01 00:01:47,filter,chart_trend,15.80451547038857,0,0
9579,875,2025-01-01 00:22:33,hover,chart_trend,1.1087208998857356,0,1
9580,382,2025-01-01 00:02:59,drill_down,KPI_sales,17.66395011912316,0,1
9581,245,2025-01-01 00:14:40,click,KPI_costs,4.676601145358674,0,0
9582,1097,2025-01-01 00:36:18,click,table_details,15.809995202649798,0,1
9583,1100,2025-01-01 00:30:30,click,KPI_sales,2.5804295280774387,0,0
9584,698,2025-01-01 00:10:02,click,table_details,9.853888209113238,0,1
9585,590,2025-01-01 00:46:40,click,chart_trend,11.89891301415928,0,1
9586,390,2025-01-01 00:46:46,hover,KPI_costs,5.543082814506554,0,1
9587,568,2025-01-01 00:02:47,hover,KPI_sales,16.013445007063446,0,1
9588,259,2025-01-01 00:03:42,filter,KPI_costs,9.188278351001,0,1
9589,426,2025-01-01 00:07:48,filter,KPI_costs,3.0215239127294757,0,0
9590,1030,2025-01-01 00:04:37,drill_down,table_details,21.221080880630797,0,0
9591,6,2025-01-01 00:37:17,filter,table_details,3.323129928277936,0,0
9592,191,2025-01-01 00:42:58,drill_down,chart_trend,10.503972977304587,0,1
9593,148,2025-01-01 00:25:49,drill_down,table_details,9.437954841623293,0,0
9594,405,2025-01-01 00:33:40,filter,table_details,1.1328471635466246,0,0
9595,258,2025-01-01 00:29:38,hover,table_details,4.469122597152975,0,1
9596,730,2025-01-01 00:10:20,filter,chart_trend,6.831518655585108,0,0
9597,90,2025-01-01 00:20:13,filter,chart_trend,1.6490605452436262,0,1
9598,824,2025-01-01 00:03:37,click,table_details,1.0,1,0
9599,10,2025-01-01 00:56:10,hover,KPI_sales,6.3212304568039706,0,0
9600,1111,2025-01-01 00:22:14,click,table_details,1.3308069380537693,0,1
9601,838,2025-01-01 00:38:03,hover,KPI_sales,12.412082895253327,1,1
9602,1175,2025-01-01 00:02:47,hover,KPI_sales,15.468854888244293,1,0
9603,988,2025-01-01 00:47:07,drill_down,table_details,1.0,0,0
9604,625,2025-01-01 00:37:20,drill_down,KPI_costs,9.713446818634317,0,0
9605,30,2025-01-01 00:38:09,filter,KPI_costs,10.540933353328603,0,1
9606,128,2025-01-01 00:19:45,hover,chart_trend,1.0,0,0
9607,1102,2025-01-01 00:22:42,hover,KPI_costs,7.257053530823949,1,0
9608,421,2025-01-01 00:47:18,drill_down,KPI_costs,7.77756514607064,1,1
9609,1079,2025-01-01 00:41:42,click,chart_trend,5.739586113640292,0,0
9610,305,2025-01-01 00:53:26,click,KPI_sales,9.366451460401047,0,0
9611,546,2025-01-01 00:37:20,drill_down,chart_trend,2.268984602968504,0,0
9612,1129,2025-01-01 00:23:45,drill_down,KPI_costs,2.423012264450176,0,0
9613,1196,2025-01-01 00:40:39,click,table_details,20.59871039502254,0,0
9614,22,2025-01-01 00:44:08,click,chart_trend,9.093786323979264,0,1
9615,391,2025-01-01 00:17:45,click,KPI_costs,4.046597048519181,0,0
9616,617,2025-01-01 00:01:32,drill_down,chart_trend,8.909350703607197,0,0
9617,149,2025-01-01 00:20:38,drill_down,table_details,11.034095524739838,0,1
9618,299,2025-01-01 00:39:56,filter,table_details,2.8786423999963624,1,0
9619,172,2025-01-01 00:08:32,drill_down,table_details,5.866402252674074,1,0
9620,47,2025-01-01 00:56:46,hover,KPI_costs,1.0,0,1
9621,626,2025-01-01 00:57:50,click,KPI_costs,7.354755550769716,1,0
9622,207,2025-01-01 00:49:31,click,chart_trend,9.31656665318258,0,0
9623,453,2025-01-01 00:53:55,filter,KPI_costs,10.875266774457705,0,1
9624,925,2025-01-01 00:01:45,drill_down,table_details,25.849484034184755,0,1
9625,754,2025-01-01 00:20:55,hover,table_details,1.459594107510664,0,1
9626,708,2025-01-01 00:50:39,click,KPI_costs,1.0,0,0
9627,1009,2025-01-01 00:46:04,click,table_details,22.847467132605907,1,1
9628,676,2025-01-01 00:20:00,click,table_details,8.366898059327296,0,0
9629,1200,2025-01-01 00:28:22,drill_down,KPI_costs,6.624837216936342,0,1
9630,855,2025-01-01 00:21:57,drill_down,table_details,4.40310402320862,0,0
9631,783,2025-01-01 00:55:36,click,table_details,4.649976456590925,1,0
9632,1134,2025-01-01 00:47:15,drill_down,table_details,2.818906469683247,0,0
9633,684,2025-01-01 00:31:15,hover,chart_trend,7.839203320792679,0,1
9634,963,2025-01-01 00:25:43,click,KPI_sales,1.0,1,1
9635,864,2025-01-01 00:55:41,filter,table_details,6.284193444458372,0,0
9636,168,2025-01-01 00:20:35,click,KPI_sales,1.0,0,1
9637,86,2025-01-01 00:53:54,filter,table_details,10.298505544248,0,1
9638,849,2025-01-01 00:47:50,click,chart_trend,26.191673338496912,0,1
9639,1075,2025-01-01 00:15:16,drill_down,table_details,1.63849919914721,0,1
9640,1136,2025-01-01 00:29:28,filter,chart_trend,2.566333694817806,1,1
9641,442,2025-01-01 00:17:56,filter,KPI_sales,6.189235421353617,0,0
9642,271,2025-01-01 00:20:56,filter,chart_trend,5.384818897657161,0,0
9643,344,2025-01-01 00:58:29,drill_down,KPI_costs,13.554233954443049,0,1
9644,503,2025-01-01 00:48:21,drill_down,chart_trend,1.0744309121621571,0,0
9645,1034,2025-01-01 00:45:30,click,KPI_sales,6.444778447428057,0,1
9646,494,2025-01-01 00:51:10,filter,KPI_costs,20.429468191643117,0,0
9647,244,2025-01-01 00:25:41,filter,KPI_sales,8.798302221509852,0,1
9648,267,2025-01-01 00:15:50,click,KPI_sales,2.505188514472933,0,0
9649,893,2025-01-01 00:34:51,filter,KPI_costs,1.0,0,1
9650,201,2025-01-01 00:44:10,click,table_details,4.344716440520683,0,1
9651,239,2025-01-01 00:28:51,filter,table_details,5.033609157395544,0,0
9652,915,2025-01-01 00:25:39,click,KPI_sales,1.1421011230252194,0,1
9653,969,2025-01-01 00:44:40,drill_down,KPI_sales,5.2345438665563675,1,0
9654,484,2025-01-01 00:01:31,click,KPI_sales,9.034028851031556,0,0
9655,246,2025-01-01 00:12:38,click,KPI_sales,5.162921983098989,0,1
9656,1032,2025-01-01 00:12:10,filter,chart_trend,2.05616589456398,1,1
9657,152,2025-01-01 00:15:53,drill_down,table_details,25.438006875870045,0,1
9658,211,2025-01-01 00:24:21,click,KPI_sales,1.0,0,1
9659,367,2025-01-01 00:05:36,drill_down,table_details,7.499698115182748,0,0
9660,944,2025-01-01 00:21:57,click,chart_trend,10.452983953506905,0,0
9661,86,2025-01-01 00:11:39,drill_down,table_details,2.516484510247164,0,0
9662,1079,2025-01-01 00:15:24,click,KPI_sales,3.81839882034403,0,1
9663,446,2025-01-01 00:45:27,click,KPI_sales,4.585464091706994,0,0
9664,620,2025-01-01 00:50:14,drill_down,chart_trend,8.32996197123906,1,0
9665,304,2025-01-01 00:38:31,click,table_details,5.7446063611043146,0,0
9666,132,2025-01-01 00:35:52,click,KPI_costs,1.6979181065659872,0,1
9667,904,2025-01-01 00:33:36,filter,table_details,17.844583288914308,0,1
9668,988,2025-01-01 00:37:51,hover,KPI_costs,3.6254559857428537,0,1
9669,47,2025-01-01 00:58:10,click,KPI_costs,3.857910810686056,0,0
9670,757,2025-01-01 00:16:17,click,KPI_sales,12.870031501817104,0,0
9671,690,2025-01-01 00:01:54,filter,KPI_costs,6.133659719755497,0,1
9672,1048,2025-01-01 00:48:58,drill_down,KPI_sales,2.1053040091574546,0,0
9673,687,2025-01-01 00:20:58,drill_down,table_details,19.67724373396454,0,0
9674,786,2025-01-01 00:21:37,filter,table_details,13.085476228845945,0,1
9675,340,2025-01-01 00:32:58,filter,table_details,7.329200561716611,0,1
9676,412,2025-01-01 00:55:01,click,KPI_sales,5.741067120198803,0,0
9677,286,2025-01-01 00:46:16,drill_down,KPI_costs,9.000550846637795,0,0
9678,1110,2025-01-01 00:00:33,click,chart_trend,3.580989940014998,0,1
9679,850,2025-01-01 00:23:31,filter,chart_trend,9.475966004661148,0,0
9680,430,2025-01-01 00:28:52,click,chart_trend,1.0,0,0
9681,31,2025-01-01 00:59:32,click,table_details,4.083619834961657,0,1
9682,603,2025-01-01 00:49:02,click,table_details,7.6868447981555255,0,1
9683,440,2025-01-01 00:41:49,drill_down,table_details,7.770023913613158,0,0
